;id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
22;INET_PL_44;Bordano_MoggioUdinesse_1;['INET_PL_44'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];None;{'diameter_mm': 1219.2, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.356714, 'length_km': 11.204826012488082, 'long_mean': 13.146006, 'max_cap_M_m3_per_d': 61.19638020989187, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.04182400000000185, 'length_km': 0.5, 'long_mean': 0.04066500000000062, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
23;INET_PL_46;Bordano_MoggioUdinesse_2;['INET_PL_46'];['INET_N_775', 'INET_N_774'];[46.398538, 46.31489];[13.186671, 13.105341];['IT', 'IT'];None;{'diameter_mm': 1066.8, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.356714, 'length_km': 11.204826012488082, 'long_mean': 13.146006, 'max_cap_M_m3_per_d': 59.838202197518775, 'max_pressure_bar': 70.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.04182400000000185, 'length_km': 0.5, 'long_mean': 0.04066500000000062, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
24;INET_PL_48;Bosentino_Trento_1;['INET_PL_48'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];None;{'diameter_mm': 406.4, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.0382975, 'length_km': 10.907285472430196, 'long_mean': 11.1769035, 'max_cap_M_m3_per_d': 59.838202197518775, 'max_pressure_bar': 70.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.03631550000000061, 'length_km': 0.5, 'long_mean': 0.04745450000000062, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
25;INET_PL_50;Bosentino_Trento_2;['INET_PL_50'];['INET_N_772', 'INET_N_770'];[46.074613, 46.001982];[11.129449, 11.224358];['IT', 'IT'];None;{'diameter_mm': 254.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.0382975, 'length_km': 10.907285472430196, 'long_mean': 11.1769035, 'max_cap_M_m3_per_d': 58.20838858267106, 'max_pressure_bar': 64.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.03631550000000061, 'length_km': 0.5, 'long_mean': 0.04745450000000062, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 0, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
26;INET_PL_520;Voisines_Lyon0;['INET_PL_52'];['INET_N_423', 'INET_N_427'];[45.754, 46.336132];[4.842, 5.212561];['FR', 'FR'];None;{'diameter_mm': 1098.028952917546, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.045066, 'length_km': 70.7887501646423, 'long_mean': 5.0272805, 'max_cap_M_m3_per_d': 62.623095861696946, 'max_pressure_bar': 80.25231464067154, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.29106600000000066, 'length_km': 0.5, 'long_mean': 0.18528050000000015, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
27;INET_PL_521;Voisines_Lyon1;['INET_PL_52'];['INET_N_427', 'INET_N_433'];[46.336132, 46.958];[5.212561, 5.028608];['FR', 'FR'];None;{'diameter_mm': 1098.028952917546, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.647065999999995, 'length_km': 70.58199088477593, 'long_mean': 5.1205845, 'max_cap_M_m3_per_d': 62.623095861696946, 'max_pressure_bar': 80.25231464067154, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.3109339999999996, 'length_km': 0.5, 'long_mean': 0.0919764999999999, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
28;INET_PL_522;Voisines_Lyon2;['INET_PL_52'];['INET_N_433', 'INET_N_446'];[46.958, 47.95245];[5.028608, 5.14];['FR', 'FR'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.455225, 'length_km': 110.92928343451165, 'long_mean': 5.0843039999999995, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.49722500000000025, 'length_km': 0.5, 'long_mean': 0.055695999999999746, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
29;INET_PL_560;Morelmaison_Paris0;['INET_PL_56'];['INET_N_464', 'INET_N_458'];[48.852, 48.6539418];[2.371, 2.6357442];['FR', 'FR'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.752970899999994, 'length_km': 29.36420336383068, 'long_mean': 2.5033721, 'max_cap_M_m3_per_d': 6.192006305788944, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.09902909999999919, 'length_km': 0.5, 'long_mean': 0.1323721, 'max_cap_M_m3_per_d': 14.09945250563648, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
30;INET_PL_561;Morelmaison_Paris1;['INET_PL_56'];['INET_N_458', 'INET_N_452'];[48.6539418, 48.310884];[2.6357442, 3.829932];['FR', 'FR'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.4824129, 'length_km': 95.9576137957858, 'long_mean': 3.2328381, 'max_cap_M_m3_per_d': 6.192006305788944, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17152889999999843, 'length_km': 0.5, 'long_mean': 0.5970938999999998, 'max_cap_M_m3_per_d': 14.09945250563648, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
31;INET_PL_562;Morelmaison_Paris2;['INET_PL_56'];['INET_N_452', 'INET_N_446'];[48.310884, 47.95245];[3.829932, 5.14];['FR', 'FR'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.131667, 'length_km': 105.10850231408133, 'long_mean': 4.484966, 'max_cap_M_m3_per_d': 6.192006305788944, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17921700000000126, 'length_km': 0.5, 'long_mean': 0.6550339999999998, 'max_cap_M_m3_per_d': 14.09945250563648, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
32;INET_PL_563;Morelmaison_Paris3;['INET_PL_56'];['INET_N_446', 'INET_N_455'];[47.95245, 48.43];[5.14, 5.819];['FR', 'FR'];None;{'diameter_mm': 600.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 48.191225, 'length_km': 73.18735660190374, 'long_mean': 5.4795, 'max_cap_M_m3_per_d': 6.192006305788944, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.2387750000000004, 'length_km': 0.5, 'long_mean': 0.33950000000000014, 'max_cap_M_m3_per_d': 14.09945250563648, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
33;INET_PL_61;Brest_Donges;['INET_PL_61'];['INET_N_437', 'INET_N_454'];[47.332, 48.402];[-2.069, -4.48];['FR', 'FR'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.867000000000004, 'length_km': 215.69436056033916, 'long_mean': -3.2745, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.5350000000000001, 'length_km': 0.5, 'long_mean': 1.2055, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
34;INET_PL_63;Podisor-Giurgiu;['INET_PL_63'];['INET_N_957', 'INET_N_955'];[44.3876, 43.9046];[25.716, 25.9625];['RO', 'RO'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 44.146100000000004, 'length_km': 57.21310807679338, 'long_mean': 25.83925, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.2414999999999985, 'length_km': 0.5, 'long_mean': 0.12324999999999874, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
35;INET_PL_650;BRUA0;['INET_PL_65'];['INET_N_957', 'INET_N_962'];[44.3876, 44.7815366];[25.716, 23.4907078];['RO', 'RO'];None;{'diameter_mm': 813.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 44.5845683, 'length_km': 181.6440674347512, 'long_mean': 24.603353900000002, 'max_cap_M_m3_per_d': 12.0547, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.19696830000000173, 'length_km': 0.5, 'long_mean': 1.112646100000001, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
36;INET_PL_651;BRUA1;['INET_PL_65'];['INET_N_962', 'INET_N_965'];[44.7815366, 45.4591308];[23.4907078, 22.186488];['RO', 'RO'];None;{'diameter_mm': 813.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.1203337, 'length_km': 127.11375357504396, 'long_mean': 22.8385979, 'max_cap_M_m3_per_d': 12.0547, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.3387970999999972, 'length_km': 0.5, 'long_mean': 0.6521098999999992, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
37;INET_PL_652;BRUA2;['INET_PL_65'];['INET_N_965', 'INET_N_966'];[45.4591308, 45.801978];[22.186488, 21.50833];['RO', 'RO'];None;{'diameter_mm': 813.0, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.630554399999994, 'length_km': 65.08878033423902, 'long_mean': 21.847409, 'max_cap_M_m3_per_d': 12.0547, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 0, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.17142360000000068, 'length_km': 0.5, 'long_mean': 0.3390789999999999, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'raw', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
38;INET_PL_69;BRUA_Extra_1;['INET_PL_69'];['INET_N_967', 'INET_N_966'];[46.1817, 45.801978];[21.31056, 21.50833];['RO', 'RO'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 45.991839, 'length_km': 44.916479589164126, 'long_mean': 21.409444999999998, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.1898610000000005, 'length_km': 0.5, 'long_mean': 0.09888500000000099, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
39;INET_PL_710;BRUA_Extra_20;['INET_PL_71'];['INET_N_626', 'INET_N_630'];[46.302801, 46.823766];[20.194969, 19.769095];['HU', 'HU'];None;{'diameter_mm': 1105.9475923677019, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 46.5632835, 'length_km': 66.47227356622939, 'long_mean': 19.982032, 'max_cap_M_m3_per_d': 63.965216888528886, 'max_pressure_bar': 85.19320241313262, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.26048249999999834, 'length_km': 0.5, 'long_mean': 0.21293700000000015, 'max_cap_M_m3_per_d': 28.724422381304908, 'max_pressure_bar': 3.6707170360396923, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'Lasso', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
40;INET_PL_711;BRUA_Extra_21;['INET_PL_71'];['INET_N_630', 'INET_N_631'];[46.823766, 47.49059];[19.769095, 19.245];['HU', 'HU'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.157178, 'length_km': 84.09838960731588, 'long_mean': 19.5070475, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.33341199999999915, 'length_km': 0.5, 'long_mean': 0.26204749999999954, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
41;INET_PL_712;BRUA_Extra_22;['INET_PL_71'];['INET_N_631', 'INET_N_633'];[47.49059, 47.687];[19.245, 17.65];['HU', 'HU'];None;{'diameter_mm': 983.095425910074, 'is_H_gas': 1.0, 'is_bothDirection': 0, 'lat_mean': 47.588795, 'length_km': 121.63037689165361, 'long_mean': 18.447499999999998, 'max_cap_M_m3_per_d': 43.14314551724135, 'max_pressure_bar': 75.0, 'num_compressor': 0, 'end_year': 2050, 'start_year': 1983};{'diameter_mm': 125.88878110520488, 'is_H_gas': 0, 'is_bothDirection': 1, 'lat_mean': 0.0982050000000001, 'length_km': 0.5, 'long_mean': 0.7975000000000011, 'max_cap_M_m3_per_d': 29.96852172229487, 'max_pressure_bar': 11.628113879003559, 'num_compressor': 3, 'end_year': 20, 'start_year': 20};{'diameter_mm': 'Lasso', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'replace_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Median', 'max_pressure_bar': 'Median', 'num_compressor': 'make_Attrib(const)', 'end_year': 'make_Attrib(const)', 'start_year': 'make_Attrib(const)'};{}
