id;name;source_id;node_id;lat;long;country_code;is_bothDirection;Capacity_GWh_h;diameter_mm
INET_PL_1480;Donges_Paris0;['INET_PL_148'];['INET_N_464', 'INET_N_463'];[48.852, 48.844032];[2.371, 1.873865];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1481;Donges_Paris1;['INET_PL_148'];['INET_N_463', 'INET_N_456'];[48.844032, 48.492532];[1.873865, 1.261686];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1482;Donges_Paris2;['INET_PL_148'];['INET_N_456', 'INET_N_449'];[48.492532, 48.150232];[1.261686, 0.6];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1483;Donges_Paris3;['INET_PL_148'];['INET_N_449', 'INET_N_444'];[48.150232, 47.902617];[0.6, -0.353136];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1484;Donges_Paris4;['INET_PL_148'];['INET_N_444', 'INET_N_443'];[47.902617, 47.564751];[-0.353136, -1.626916];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1485;Donges_Paris5;['INET_PL_148'];['INET_N_443', 'INET_N_437'];[47.564751, 47.332];[-1.626916, -2.069];['FR', 'FR'];0.0;18.268730224978743;983.095425910074
INET_PL_1550;Ellund_Alborg0;['INET_PL_155'];['INET_N_297', 'INET_N_290'];[57.036, 55.617559];[9.927, 9.3122919];['DK', 'DK'];0.0;1.2410386311135708;473.25128205128203
INET_PL_1551;Ellund_Alborg1;['INET_PL_155'];['INET_N_290', 'INET_N_285'];[55.617559, 54.80609];[9.3122919, 9.29094];['DK', 'DK'];0.0;6.9375;983.095425910074
INET_PL_158;Epe_Legden;['INET_PL_158'];['INET_N_211', 'INET_N_219'];[52.047, 52.175948];[7.109, 7.006152];['DE', 'DE'];0.0;3.9;1100.0
INET_PL_160;ERM;['INET_PL_160'];['INET_N_157', 'INET_N_148'];[49.485, 49.01378];[8.421, 8.404];['DE', 'DE'];0.0;14.530693773148144;400.0
INET_PL_162;ERM_Extra;['INET_PL_162'];['INET_N_148', 'INET_N_147'];[49.01378, 48.953];[8.404, 8.24];['DE', 'DE'];0.0;18.268730224978743;983.095425910074
INET_PL_1640;EUGAL_10;['INET_PL_164'];['INET_N_278', 'INET_N_235'];[54.151055, 52.4483075];[13.655607, 13.9567212];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1641;EUGAL_11;['INET_PL_164'];['INET_N_235', 'INET_N_214'];[52.4483075, 52.07784];[13.9567212, 13.539383];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1642;EUGAL_12;['INET_PL_164'];['INET_N_214', 'INET_N_207'];[52.07784, 51.766];[13.539383, 13.685];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1643;EUGAL_13;['INET_PL_164'];['INET_N_207', 'INET_N_174'];[51.766, 50.621];[13.685, 13.473];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1644;EUGAL_14;['INET_PL_164'];['INET_N_174', 'INET_N_117'];[50.621, 50.5859];[13.473, 13.441];['DE', 'CZ'];0.0;62.15277777777778;1400.0
INET_PL_1700;EUGAL_20;['INET_PL_170'];['INET_N_278', 'INET_N_235'];[54.151055, 52.4483075];[13.655607, 13.9567212];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1701;EUGAL_21;['INET_PL_170'];['INET_N_235', 'INET_N_214'];[52.4483075, 52.07784];[13.9567212, 13.539383];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_1702;EUGAL_22;['INET_PL_170'];['INET_N_214', 'INET_N_207'];[52.07784, 51.766];[13.539383, 13.685];['DE', 'DE'];0.0;62.15277777777778;1400.0
INET_PL_174;Europipe_II;['INET_PL_174'];['INET_N_274', 'INET_N_897'];[53.66, 59.2728];[7.404, 5.5197];['DE', 'NO'];0.0;27.245043055555556;1067.0
INET_PL_176;Flaibano_Bordano_1;['INET_PL_176'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;15.279481036309164;914.4
INET_PL_178;Flaibano_Bordano_2;['INET_PL_178'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;30.19304795358719;1219.2
INET_PL_180;Flaibano_Bordano_3;['INET_PL_180'];['INET_N_774', 'INET_N_771'];[46.31489, 46.057566];[13.105341, 12.984152];['IT', 'IT'];0.0;22.203637105045388;1066.8
